id;searchQuery;text;timestamp;cleanText;foundWord;socialMediaSense
1718651703115842033;likes;"puigdemontistes titllant de cunyat a ningú 🤣🤣🤣😂😂😂😂
jo em limito a avisar al personal de qui sou i a què us dediqueu.
fins ara us tol•lerava però fent sevir un genocidi per arreplegar likes em foteu un fàstic absolut.
les putes de convergència a demanar perdó i a callar.";2023-10-29T15:31:00.000Z;puigdemontistes titllant de cunyat a ningú 🤣🤣🤣😂😂😂😂 jo em limito a avisar al personal de qui sou i a què us dediqueu. fins ara us tol•lerava però fent sevir un genocidi per arreplegar likes em foteu un fàstic absolut. les putes de convergència a demanar perdó i a callar.;likes;1
1652391479556337665;prohibit;"em sorprèn que encara no s'hagi prohibit. 
ja és casualitat que sempre acabi sobrant una quantitat mínima que no es pugui gastar en res.";2023-04-29T19:16:00.000Z;em sorprèn que encara no s'hagi prohibit. ja és casualitat que sempre acabi sobrant una quantitat mínima que no es pugui gastar en res.;prohibit;0
1718678812320289036;publicat;el millor dels últims que s'han publicat;2023-10-29T17:18:00.000Z;el millor dels últims que s'han publicat;publicat;0
1619815268573908994;resposta;tampoc era per tenir resposta fbsk;2023-01-29T21:50:00.000Z;tampoc era per tenir resposta fbsk;resposta;0
1620189545294864384;prohibir;"no, però és una bona idea.
no trobo que tingui res a veure amb l'ús del mòvil.

quan al nens i adolescents els prohibeixes el mòvil (amb gran desgast) descobreixen coses i les disfuten.

a favor de prohibir el mòvil siguin les classes amenes o avorrides.
i molt millor amenes 😉.";2023-01-30 22:37:00+00:00;no, però és una bona idea. no trobo que tingui res a veure amb l'ús del mòvil. quan al nens i adolescents els prohibeixes el mòvil (amb gran desgast) descobreixen coses i les disfuten. a favor de prohibir el mòvil siguin les classes amenes o avorrides. i molt millor amenes 😉.;prohibir;0
1685219647191207936;blocar;"🔴 jordà diu que no és possible blocar l’estat espanyol perquè, si cal, pp o psoe s’abstindran per a evitar-ho
vilaweb.cat/noticies/jorda-d…";2023-07-29T09:24:00.000Z;🔴 jordà diu que no és possible blocar l’estat espanyol perquè, si cal, pp o psoe s’abstindran per a evitar-ho-d…;blocar;0
1718738966575235251;seguidors;"algú sap perquè no puc seguir a la bea? @beatriztalegon 
haig de ser soci d'algun club de pago?
mai la he ofès ni insultat
si tries als seguidors, ja no ets un twitter, ets el líder d'una secta.....
🙋🎗️🎗️🎗️🎗️";2023-10-29T21:17:00.000Z;algú sap perquè no puc seguir a la bea? @beatriztalegon haig de ser soci d'algun club de pago? mai la he ofès ni insultat si tries als seguidors, ja no ets un twitter, ets el líder d'una secta..... 🙋🎗️🎗️🎗️🎗️;seguir;1
1685281779362512896;compartir;"🌊🏞️ pel més profund de mequinensa, els rius flueixen amb la mateixa intensitat que els records d'un passat. rius que arrosseguen les històries dels pobles que es van assentar a les seves ribes, les tradicions que van compartir i els llaços que van forjar
buff.ly/3tguxck";2023-07-29T13:31:00.000Z;🌊🏞️ pel més profund de mequinensa, els rius flueixen amb la mateixa intensitat que els records d'un passat. rius que arrosseguen les històries dels pobles que es van assentar a les seves ribes, les tradicions que van compartir i els llaços que van forjar;compartir;0
1619822493597941760;seguir;"❌ marcada per un últim parcial demolidor favorable a les visitants. toca seguir treballant equip sou 💯%  #adntgn 💜

🔎 llegeix la crònica aquí ⬇️ my.mtr.cool/gszzzakeip";2023-01-29T22:19:00.000Z;❌ marcada per un últim parcial demolidor favorable a les visitants. toca seguir treballant equip sou 💯% 💜 🔎 llegeix la crònica aquí ⬇️ my.mtr.cool/gszzzakeip;seguir;0
1620204837165223936;tweet;"vistos els resultats obtinguts, val la pena retornar a la fase de denunciar les farses, costos i conseqüències del dependentisme.

tweet anticipant-me a les conclusions dels resultats de les eleccions del 2023-24.

llàstima que seguirem rajant-nos entre nos.";2023-01-30 23:38:00+00:00;vistos els resultats obtinguts, val la pena retornar a la fase de denunciar les farses, costos i conseqüències del dependentisme. tweet anticipant-me a les conclusions dels resultats de les eleccions del 2023-24. llàstima que seguirem rajant-nos entre nos.;tweet;1
1619697170910937092;comentari;mem si fas es mateix comentari amb ses entrades d'en gavi.;2023-01-29T14:01:00.000Z;mem si fas es mateix comentari amb ses entrades d'en gavi.;comentari;0
1619726963576545280;publicar;heu governat durant molts anys al govern central i a diferents comunitats autònomes, i no heu fet ni un sol pas per un estat federal. podeu publicar tants contes com volgueu, però la realitat us desmenteix tossudament.;2023-01-29 15:59:00+00:00;heu governat durant molts anys al govern central i a diferents comunitats autònomes, i no heu fet ni un sol pas per un estat federal. podeu publicar tants contes com volgueu, però la realitat us desmenteix tossudament.;publicar;0
1620187668662611968;tuit;"repassa el tuit d'en joel on anuncia que plega.

està farcit de directors i col·laboradors de pràcticament tots els programes de la ccma publicant-hi tuits d'ànim i suport

ara bé, cap ni un s'atrevirà a fer el mateix ""gag"" sobre el psc q va fer en manel com a gest de solidaritat";2023-01-30 22:30:00+00:00;"repassa el tuit d'en joel on anuncia que plega. està farcit de directors i col·laboradors de pràcticament tots els programes de la ccma publicant-hi tuits d'ànim i suport ara bé, cap ni un s'atrevirà a fer el mateix ""gag"" sobre el psc q va fer en manel com a gest de solidaritat";tuits;1
1652220177772150785;perfils;"doncs vull saber-ho. vull respostes tb. aquestes eleccions municipals es un fart de tirar-se 💩 uns als altres. però hi ha uns perfils anònims i uns ""palmeros"" q fan més mal q bé als partits q defensen.
el meu vot a la humilitat i respostes sinceres, no tot si val.";2023-04-29T07:56:00.000Z;"doncs vull saber-ho. vull respostes tb. aquestes eleccions municipals es un fart de tirar-se 💩 uns als altres. però hi ha uns perfils anònims i uns ""palmeros"" q fan més mal q bé als partits q defensen. el meu vot a la humilitat i respostes sinceres, no tot si val.";respostes;0
1718477608961151315;piulades;que en són d'eloqüents les xifres de les seves piulades. vull dir la diferència d'impacte que té el purpurat en les diferents llengües que s'expressa.;2023-10-29T03:59:00.000Z;que en són d'eloqüents les xifres de les seves piulades. vull dir la diferència d'impacte que té el purpurat en les diferents llengües que s'expressa.;piulades;1
1685232183487664128;piulades;a més de secta erc sembla un grup mafiós. no ets el primer que explica que l'han amenaçat per les seves piulades.;2023-07-29T10:13:00.000Z;a més de secta erc sembla un grup mafiós. no ets el primer que explica que l'han amenaçat per les seves piulades.;piulades;1
1718704660586869084;compartir;"🧑‍🍳 els estudiants erasmus de la facultat van compartir un dinar popular amb menjar dels seus 14 països a l'assignatura ""societies, families and education"" del prof. jordi diaz

💬 la sessió va finalitzar amb un debat sobre ecosistemes educatius

#excellènciaésfutur";2023-10-29T19:01:00.000Z;"🧑‍🍳 els estudiants erasmus de la facultat van compartir un dinar popular amb menjar dels seus 14 països a l'assignatura ""societies, families and education"" del prof. jordi diaz 💬 la sessió va finalitzar amb un debat sobre ecosistemes educatius #excellènciaésfutur";compartir;0
1619628233657585664;perfil;menys estanquera al perfil, i més lectures...;2023-01-29T09:27:00.000Z;menys estanquera al perfil, i més lectures...;perfil;1
1619719037860352006;respondre;m'acabo de catar que em va respondre per correu privat enlloc d'una resposta al fòrum on jo havia comentat el dubte 😀;2023-01-29T15:28:00.000Z;m'acabo de catar que em va respondre per correu privat enlloc d'una resposta al fòrum on jo havia comentat el dubte 😀;comentat;1
1652299606338797570;seguint;que el trànsit marítim que tenien els ports de vinaròs i benicarló al xix van ser derivats al grau de castelló seguint l’objectiu estatal de reforçar els nuclis provincials i així és com va nàixer el ferrocarril a la plana i tot plegat.;2023-04-29T13:11:00.000Z;que el trànsit marítim que tenien els ports de vinaròs i benicarló al xix van ser derivats al grau de castelló seguint l’objectiu estatal de reforçar els nuclis provincials i així és com va nàixer el ferrocarril a la plana i tot plegat.;seguint;0
1619802551158984704;perfil;des del meu poc coneixement musical,  també podria passar que les xarxes no parlin dels noms que surten escrits al teu perfil.... per no ofendre a ningú.;2023-01-29T20:59:00.000Z;des del meu poc coneixement musical, també podria passar que les xarxes no parlin dels noms que surten escrits al teu perfil.... per no ofendre a ningú.;perfil;1
1718711912756584893;publicat;"🗞️ si vols saber-ne més, llegeix el reportatge que hem publicat a @elperiodico! 

elperiodico.com/es/sociedad/…";2023-10-29T19:30:00.000Z;🗞️ si vols saber-ne més, llegeix el reportatge que hem publicat a @elperiodico! …;publicat;0
1619660431639068672;comentar;en quin moment algú pensa que és bona idea llegir en veu alta i comentar el valor nutricional de la nocilla? (va per tu papa);2023-01-29 11:35:00+00:00;en quin moment algú pensa que és bona idea llegir en veu alta i comentar el valor nutricional de la nocilla? (va per tu papa);comentar;0
1620137942877347840;publicar;"aquella noia era jo: el futur d'#elsecretdelmeunom, la meva última novel·la, és a les teves mans ❤

vols descobrir una història humana que et tocarà la fibra i t'emocionarà des de la primera línia? participa en el verkami: vkm.is/elsecret 😊";2023-01-30 19:12:00+00:00;aquella noia era jo: el futur d'#elsecretdelmeunom, la meva última novel·la, és a les teves mans ❤ vols descobrir una història humana que et tocarà la fibra i t'emocionarà des de la primera línia? participa en el verkami: 😊;història;0
1718727036968042509;comentat;"5. boku (僕)

abans hem comentat que les noies feien servir bastant ""atashi"", doncs bé, els nois també tenen maneres de referir-se a si mateixos de manera més informal. ""boku"", n'és una, i segur que si us agrada el manga i l'anime, i en concret my hero academia, us sonarà!! 😁";2023-10-29T20:30:00.000Z;"5. boku (僕) abans hem comentat que les noies feien servir bastant ""atashi"", doncs bé, els nois també tenen maneres de referir-se a si mateixos de manera més informal. ""boku"", n'és una, i segur que si us agrada el manga i l'anime, i en concret my hero academia, us sonarà!! 😁";comentat;0
1652346629607903241;tuits;sempre ho dic, tinc molta capacitat per escriure tuits megaborratxo. tardo molt però ho acabo aconseguint. més tard m’ho penso.;2023-04-29T16:18:00.000Z;sempre ho dic, tinc molta capacitat per escriure tuits megaborratxo. tardo molt però ho acabo aconseguint. més tard m’ho penso.;tuits;1
1718778583487828447;perfil;"es nota amb la puta bandereta que ús han venut. 

només faltaría revisar una mica el teu perfil, cosa que no faré. putu fàstic doneu.";2023-10-29T23:55:00.000Z;es nota amb la puta bandereta que ús han venut. només faltaría revisar una mica el teu perfil, cosa que no faré. putu fàstic doneu.;perfil;1
1620149868714147840;m'agrada;"pots tornar a col·laborar amb el ""comunista"" dissabte matí. ara també m'agrada el format, però em feies riure (tu, el  vilnaldum -o com es digués-...).";2023-01-30 20:00:00+00:00;"pots tornar a col·laborar amb el ""comunista"" dissabte matí. ara també m'agrada el format, però em feies riure (tu, el vilnaldum -o com es digués-...).";m'agrada;0
1620144001511997440;tuit;fan molta falta els donants, aquest tuit es per motivar-los?;2023-01-30 19:36:00+00:00;fan molta falta els donants, aquest tuit es per motivar-los?;tuit;1
1619729902105944065;comentari;no em confonc. el que dius no nega el meu comentari, però ets lliure de pensar el que vulguis i seguir afavorint l'albiol.;2023-01-29T16:11:00.000Z;no em confonc. el que dius no nega el meu comentari, però ets lliure de pensar el que vulguis i seguir afavorint l'albiol.;seguir;0
1620179380281688064;retuitejar;"podeu llegir i retuitejar?
és important
🕯🕯🕯
@restaurandodign 
#lancaleleski 
#shoah 
@acai_cat 
@licrabcn 
@auschwitzmuseum 
@melindronet 
@leah_a_goldberg";2023-01-30 21:57:00+00:00;podeu llegir i retuitejar? és important 🕯🕯🕯 @restaurandodign @acai_cat @licrabcn @auschwitzmuseum @melindronet @leah_a_goldberg;retuitejar;1
1619700449686470656;tweet;a mi també. aquest tweet, per exemple 🤮;2023-01-29T14:14:00.000Z;a mi també. aquest tweet, per exemple 🤮;tweet;1
1652389983552958464;comentaris;el que he dit aquest matí sobre que hem acceptat que esta be riure'ns de aquesta tia colectivament, nomes cal mirar citats i comentaris;2023-04-29T19:10:00.000Z;el que he dit aquest matí sobre que hem acceptat que esta be riure'ns de aquesta tia colectivament, nomes cal mirar citats i comentaris;comentaris;1
1718730705784492217;compartir;quin orgull compartir militància amb tu! sort i encerts!! 🫡❤️;2023-10-29T20:45:00.000Z;quin orgull compartir militància amb tu! sort i encerts!! 🫡❤️;compartir;0
1620078396851224576;seguir;"podem seguir així fins demà. no és tracta de ""permetre"" o ""no permetre"" el ple. és tracta de que, com diu el mateix puigdemont, el candidat ha d'estar al parlament, i no hi era.";2023-01-30 15:16:00+00:00;"podem seguir així fins demà. no és tracta de ""permetre"" o ""no permetre"" el ple. és tracta de que, com diu el mateix puigdemont, el candidat ha d'estar al parlament, i no hi era.";seguir;0
1619787103285698561;comentar;"si teniu familiars o amics que no fan servir twitter i els hi interessa el què publico, els hi podeu comentar que ja poden trobar tots els meus tweets a instagram en forma de reels. aquí 👉 instagram.com/barrufetdeltem….
ara sóc un barrufet més social 😎.";2023-01-29T19:58:00.000Z;si teniu familiars o amics que no fan servir twitter i els hi interessa el què publico, els hi podeu comentar que ja poden trobar tots els meus tweets a instagram en forma de reels. aquí 👉…. ara sóc un barrufet més social 😎.;tweets;1
1685366770100469760;comentaris;m'agrada veure tants comentaris contra les paraules masclistes, misògines i woke de l'alcalde de girona.;2023-07-29T19:08:00.000Z;m'agrada veure tants comentaris contra les paraules masclistes, misògines i woke de l'alcalde de girona.;m'agrada;0
1652396781374767109;prohibir;ui… la meva generació som mes de “prohibit prohibir” …;2023-04-29T19:37:00.000Z;ui… la meva generació som mes de “prohibit prohibir” …;prohibir;0
1652227245379821571;tweets;literalment ningú veu els meus tweets, pero vull xerrar d’això #euroleagueplayoffs;2023-04-29T08:24:00.000Z;literalment ningú veu els meus tweets, pero vull xerrar d’això #euroleagueplayoffs;tweets;1
1718605039046906189;seguidor;#castellsenxarxa sóc seguidor de @minyons , però @capgrossos han fet un salt qualitatiu aquests últims anys... enhorabona!!;2023-10-29T12:25:00.000Z;sóc seguidor de @minyons , però @capgrossos han fet un salt qualitatiu aquests últims anys... enhorabona!!;seguidor;0
1685267679630749696;blocar;"jordà diu que no és possible de blocar l’estat espanyol perquè, si cal, pp o psoe s’abstindran per a evitar-ho
vilaweb.cat/noticies/jorda-d…";2023-07-29T12:35:00.000Z;jordà diu que no és possible de blocar l’estat espanyol perquè, si cal, pp o psoe s’abstindran per a evitar-ho-d…;blocar;0
1620107801803784192;seguir;"vaja, ja parles des de l’ignorancia i des d’un perfil fals.
mai he estat corrupte perquè no he robat mai.
ara, si vols seguir fent el ridícul, pots seguir escrivint twits.
aquí es ve plorat de casa😘";2023-01-30 17:12:00+00:00;vaja, ja parles des de l’ignorancia i des d’un perfil fals. mai he estat corrupte perquè no he robat mai. ara, si vols seguir fent el ridícul, pots seguir escrivint twits. aquí es ve plorat de casa😘;seguir;0
1652275420673261571;compartir;feia temps que no plorava com ara ho he fet. la vida és a vegades molt injusta massa. no tinc paraules de veritat. només donar-te les gràcies per compartir i poder conèixer el petit gran boan. ❤️😘;2023-04-29T11:35:00.000Z;feia temps que no plorava com ara ho he fet. la vida és a vegades molt injusta massa. no tinc paraules de veritat. només donar-te les gràcies per compartir i poder conèixer el petit gran boan. ❤️😘;compartir;1
1619953891805908992;blocar;a mi també em va blocar zero arguments i molt mal parlat. un polític de molt baix nivell;2023-01-30 07:01:00+00:00;a mi també em va blocar zero arguments i molt mal parlat. un polític de molt baix nivell;blocar;1
1685426739009232897;m'agrada;així m'agrada, que estiguis a favor de la independència!;2023-07-29T23:07:00.000Z;així m'agrada, que estiguis a favor de la independència!;m'agrada;0
1620193250509201408;seguir;aquest diumenge veiem a la belén i és la única motivació per seguir aquesta setmana:);2023-01-30 22:52:00+00:00;aquest diumenge veiem a la belén i és la única motivació per seguir aquesta setmana:);seguir;0
1685230239171952640;blocat;"doncs, no. ni els agrada la llibertat d'expressió, ni que la gent tinguem opinió. 
@splcme_terrassa m'ha blocat pel twit antetior.

bon dia @jordi_ballart, tot en ordre?";2023-07-29T10:06:00.000Z;doncs, no. ni els agrada la llibertat d'expressió, ni que la gent tinguem opinió. @splcme_terrassa m'ha blocat pel twit antetior. bon dia @jordi_ballart, tot en ordre?;blocat;1
1718637897119588456;respostes;depèn de a la velocitat que vagi si son 1000 plàtans “a l’hora”. si son alhora totes les respostes son correctes 🤪;2023-10-29T14:36:00.000Z;depèn de a la velocitat que vagi si son 1000 plàtans “a l’hora”. si son alhora totes les respostes son correctes 🤪;respostes;0
1718638283595342336;comentar;naturalment, sempre hi ha coses a comentar i millorar. la meva valoració és una sensació general i, sobretot, donant importància al fet que és una obra contemporània (cosa que s'agrairia veure més sovint sobre els escenaris).;2023-10-29T14:37:00.000Z;naturalment, sempre hi ha coses a comentar i millorar. la meva valoració és una sensació general i, sobretot, donant importància al fet que és una obra contemporània (cosa que s'agrairia veure més sovint sobre els escenaris).;comentar;0
1619621377320837120;històries;"diumenge al #zumzeig 🔮

#labellesadelavida una narració màgica a través de 7 històries🐰
#tolyattiadrift amb presentació a càrrec de la directora laura sisteró 🚘
#decisiontoleave un thriller amb emocions fortes amb altes dosis de misteri 👮‍♂️

🎟️ bit.ly/3rbezug";2023-01-29T09:00:00.000Z;diumenge al 🔮 una narració màgica a través de 7 històries🐰 amb presentació a càrrec de la directora laura sisteró 🚘 un thriller amb emocions fortes amb altes dosis de misteri 👮‍♂️ 🎟️;històries;0
1718671977718632676;missatges;"opinions de les alineacions del #athleticvalencia??? 

volem llegir els vostres missatges! 

també podeu manar notes d’àudio per whatsapp al nostre telèfon 6️⃣9️⃣3️⃣ 4️⃣6️⃣0️⃣ 4️⃣8️⃣9️⃣

tireu-li!!!";2023-10-29T16:51:00.000Z;opinions de les alineacions del #athleticvalencia??? volem llegir els vostres missatges! també podeu manar notes d’àudio per whatsapp al nostre telèfon 6️⃣9️⃣3️⃣ 4️⃣6️⃣0️⃣ 4️⃣8️⃣9️⃣ tireu-li!!!;missatges;1
1652412058044968961;resposta;"a però no anava així???? 
resposta divertida 🤣🤣";2023-04-29T20:38:00.000Z;a però no anava així???? resposta divertida 🤣🤣;resposta;1
1685420654688960512;històries;"xulooo ... 😍😍
i en mirar-lo pensar les històries que haurà ""viscut"" ...";2023-07-29T22:42:00.000Z;"xulooo ... 😍😍 i en mirar-lo pensar les històries que haurà ""viscut"" ...";històries;0
1685236743602098176;blocar;a mi aquesta informació em serveix no pas per convence'l de res, que ja,sé que és impossible, si no per desestabilitzar-lo. al final em va blocar, no pas perquè jo li faltés al respecte, sinó perquè ja no sabia què dir, el senyor marquès.;2023-07-29T10:32:00.000Z;a mi aquesta informació em serveix no pas per convence'l de res, que ja,sé que és impossible, si no per desestabilitzar-lo. al final em va blocar, no pas perquè jo li faltés al respecte, sinó perquè ja no sabia què dir, el senyor marquès.;blocar;1
1619682693070962688;respondre;"tocarà esperar fins al dimarts, aleshores. si no estan parats, és que algo estan preparant, encara siga per a estiu, on ja han aparaulat dos molt bons moviments. gràcies per respondre, víctor ;)";2023-01-29T13:03:00.000Z;"tocarà esperar fins al dimarts, aleshores. si no estan parats, és que algo estan preparant, encara siga per a estiu, on ja han aparaulat dos molt bons moviments. gràcies per respondre, víctor ;)";respondre;0
1718725984650723588;comentat;"shazam indexa espectogrames de la música: ee.columbia.edu/~dpwe/papers…
per cercar fragments de text crec que el més senzill és el que he comentat, indexar els transcripts + algolia. 

demo: avsearch.vercel.app/";2023-10-29T20:26:00.000Z;shazam indexa espectogrames de la música: ee.columbia.edu/~dpwe/papers… per cercar fragments de text crec que el més senzill és el que he comentat, indexar els transcripts + algolia. demo: avsearch.vercel.app/;comentat;0
1685237302144978945;blocar;"llavors, que aneu a fer a madrid? a ""negociar"" dient públicament que no podem blocar res, que no tenim cap eina o poder?  aquesta falta de visió estratègica ha fet que aquests darrers anys de negociacions amb el psoe han sigut nefastos.";2023-07-29T10:34:00.000Z;"llavors, que aneu a fer a madrid? a ""negociar"" dient públicament que no podem blocar res, que no tenim cap eina o poder? aquesta falta de visió estratègica ha fet que aquests darrers anys de negociacions amb el psoe han sigut nefastos.";blocar;0
1652329381992251392;compartir;"hi ha llibres que contem històries de vida i llibres que són persones amb ralets propis.

gràcies leonardo, colòmbia, katyuska, veneçuela, sadegh, d’iran, i joana de brasil per compartir amb nosaltres.

la #bibliotecahumana torna el 27 de maig.
acortar.link/vsmfjd";2023-04-29T15:09:00.000Z;hi ha llibres que contem històries de vida i llibres que són persones amb ralets propis. gràcies leonardo, colòmbia, katyuska, veneçuela, sadegh, d’iran, i joana de brasil per compartir amb nosaltres. la torna el 27 de maig.;compartir;0
1685256172637454336;amic;dona'm a seguir vell amic i de l'altre donat de baixa;2023-07-29T11:49:00.000Z;dona'm a seguir vell amic i de l'altre donat de baixa;seguir;1
1652378394892423169;perfils;"📍 el psc ha presentat la seva llista electoral que manté muñiz com a número 2.

👉🏼 ​vinyes incorpora diversos perfils professionals, com yasmina serrat, anna japón i joan bertran, així com el regidor david ramírez.

llegiu la notícia sencera, aquí. 📰
bit.ly/3hozy55";2023-04-29T18:24:00.000Z;📍 el psc ha presentat la seva llista electoral que manté muñiz com a número 2. 👉🏼 ​vinyes incorpora diversos perfils professionals, com yasmina serrat, anna japón i joan bertran, així com el regidor david ramírez. llegiu la notícia sencera, aquí. 📰;perfils;0
1652231990089744384;silenciar;vaig a silenciar penya;2023-04-29T08:42:00.000Z;vaig a silenciar penya;silenciar;1
1685206924684324865;amic;"a mi a alemanya m'han ""deixat"" oficialment com a amic i es per morir allà mateix.";2023-07-29T08:33:00.000Z;"a mi a alemanya m'han ""deixat"" oficialment com a amic i es per morir allà mateix.";amic;0
1685323990896680960;missatge;doncs mira que el missatge de barbie és absolutament demòcrata.;2023-07-29T16:18:00.000Z;doncs mira que el missatge de barbie és absolutament demòcrata.;missatge;0
1652462231840276480;vist;"doncs estàs dient una xorrada, si em permets...
la pilar anava molt equivocada avui (ella sabrà per què)
pd: fa la pinta que no has vist el programa...🤔
bona nit.";2023-04-29T23:57:00.000Z;doncs estàs dient una xorrada, si em permets... la pilar anava molt equivocada avui (ella sabrà per què) pd: fa la pinta que no has vist el programa...🤔 bona nit.;vist;0
1718705482695610627;històries;🏳️‍🌈🏳️‍⚧️ aquest dimarts nou capítol! 'el teatre de la vida lgtbiq+' on parlem d'històries verídiques que parlen de nosaltres. una d'elles és 'pols de diamant' @salaversus_gl i que explica el cas d'un jove de malasaña que va fer una denúncia homòfoba que va acabar sent consentida;2023-10-29T19:04:00.000Z;🏳️‍🌈🏳️‍⚧️ aquest dimarts nou capítol! 'el teatre de la vida lgtbiq+' on parlem d'històries verídiques que parlen de nosaltres. una d'elles és 'pols de diamant' @salaversus_gl i que explica el cas d'un jove de malasaña que va fer una denúncia homòfoba que va acabar sent consentida;històries;0
1652394033543540737;amic;moltes gràcies, amic!! 😄❤️;2023-04-29T19:26:00.000Z;moltes gràcies, amic!! 😄❤️;amic;0
1619782053066571776;publicar;acaba de publicar una foto en estàtua de francesc rius i taulet instagram.com/p/coatdl-ncz4/…;2023-01-29 19:38:00+00:00;acaba de publicar una foto en estàtua de francesc rius i taulet-ncz4/…;publicar;1
1652417860675723267;resposta;després del desgavell de vallecas, el barça ha donat la millor resposta davant del betis. golejada i imatge convincent per acostar-se encara més al títol. i amb el debut històric de lamine yamal que a punt ha estat d’estrenar-se com a golejador.;2023-04-29T21:01:00.000Z;després del desgavell de vallecas, el barça ha donat la millor resposta davant del betis. golejada i imatge convincent per acostar-se encara més al títol. i amb el debut històric de lamine yamal que a punt ha estat d’estrenar-se com a golejador.;resposta;0
1619653731141943297;prohibit;el braçalet verd no només em molesta perquè el verd hauria de ser color prohibit per a l'hèrcules, és que queda horrible. 🙃;2023-01-29T11:08:00.000Z;el braçalet verd no només em molesta perquè el verd hauria de ser color prohibit per a l'hèrcules, és que queda horrible. 🙃;prohibit;0
1620076002532814848;publicar;"fitxa sindical relacionada amb la llei de pressupostos generals de l’estat 2023:

➡️ increments salarials permesos ➡️ taxes de reposició relacionada amb el nombre de places que es poden publicar a les ofertes públiques d’ocupació.

fsc-local.ccoo.cat/lpge-2023…";2023-01-30 15:06:00+00:00;fitxa sindical relacionada amb la llei de pressupostos generals de l’estat 2023: ➡️ increments salarials permesos ➡️ taxes de reposició relacionada amb el nombre de places que es poden publicar a les ofertes públiques d’ocupació. fsc-local.ccoo.cat/lpge-2023…;publicar;0
1685401735639023616;històries;les pelis mai han tractat res de la trama del manga, no són canon. son històries paral·leles de sempre, tot i que a vegades els fets d'algunes pelis influeixen la trama del manga pq el seu autor les supervisa. entreteniment de qualitat:);2023-07-29T21:27:00.000Z;les pelis mai han tractat res de la trama del manga, no són canon. son històries paral·leles de sempre, tot i que a vegades els fets d'algunes pelis influeixen la trama del manga pq el seu autor les supervisa. entreteniment de qualitat:);històries;0
1620098196512075776;seguir;"espanya no sóc jo. som un país ocupat.

el que proposes és seguir les normes dels carcellers per sortir d'una presó. ñ no acceptarà mai un referèndum, ah i unes suposades normes haurien de ser per ambdós bàndols o és imposició dictatorial.";2023-01-30 16:34:00+00:00;espanya no sóc jo. som un país ocupat. el que proposes és seguir les normes dels carcellers per sortir d'una presó. ñ no acceptarà mai un referèndum, ah i unes suposades normes haurien de ser per ambdós bàndols o és imposició dictatorial.;seguir;0
1619493842084073473;respondre;veus com tinc raó…? i, per cert, respondre en castellà a un tweet en català és de mala educació… i #putaespanya;2023-01-29T00:33:00.000Z;veus com tinc raó…? i, per cert, respondre en castellà a un tweet en català és de mala educació… i #putaespanya;tweet;1
1652349093174280193;comentaris;"(per cert, no he trobat cap referència a aquest tipus de trats en guitarres clàssiques... només interessa als guitarristes de la música ""moderna"", o què? si algú en sap alguna cosa, estaré encantat de llegir els vostres comentaris!)";2023-04-29T16:28:00.000Z;"(per cert, no he trobat cap referència a aquest tipus de trats en guitarres clàssiques... només interessa als guitarristes de la música ""moderna"", o què? si algú en sap alguna cosa, estaré encantat de llegir els vostres comentaris!)";comentaris;1
1619730986266415105;blocat;malgrat en joel em sembla un imbècil de manual, (en manel és un crack) tu no ets qui per xerrar, tens blocat a mig tuiter per opinions discordants;2023-01-29T16:15:00.000Z;malgrat en joel em sembla un imbècil de manual, (en manel és un crack) tu no ets qui per xerrar, tens blocat a mig tuiter per opinions discordants;blocat;1
1620105744346451968;seguir;jo com encara tinc un mòbil de l’any de la “petronila” com diu ma mare... 😂 i ja no accepta actualitzacions, doncs puc seguir enviant... 🤭😉;2023-01-30 17:04:00+00:00;jo com encara tinc un mòbil de l’any de la “petronila” com diu ma mare... 😂 i ja no accepta actualitzacions, doncs puc seguir enviant... 🤭😉;seguir;0
1685314022122401792;m'agrada;està ben fet oi? gràcies per la teva visió i m'agrada la interpretació.;2023-07-29T15:39:00.000Z;està ben fet oi? gràcies per la teva visió i m'agrada la interpretació.;m'agrada;0
1652421932921364481;història;"🔵 opinió | ""arenys de munt va canviar la història, malgrat que governava el psoe, perquè espanya és la de sempre. si no haguessin prohibit la consulta, avui seria una nota a peu de pàgina"", escriu avui @josepcosta 

elmon.cat/opinio/canviar-cat…";2023-04-29T21:17:00.000Z;"🔵 opinió | ""arenys de munt va canviar la història, malgrat que governava el psoe, perquè espanya és la de sempre. si no haguessin prohibit la consulta, avui seria una nota a peu de pàgina"", escriu avui @josepcosta -cat…";història;0
1685177242777792512;tweets;"avui m'he llevat i ja no tinc l'icònic ocellet al telèfon, ha estat canviat per l'insuls logo de la x.
si amb twitter fèiem tweets (o tuits), amb x què farem ara? ""xists""? 

en fi...
bon dia! 
 
(imatge: en sergi mas quan feia de ""president"" al 'polònia'. la x ja hi era)";2023-07-29T06:35:00.000Z;"avui m'he llevat i ja no tinc l'icònic ocellet al telèfon, ha estat canviat per l'insuls logo de la x. si amb twitter fèiem tweets (o tuits), amb x què farem ara? ""xists""? en fi... bon dia! (imatge: en sergi mas quan feia de ""president"" al 'polònia'. la x ja hi era)";tuits;1
